Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),applied
2020,Sierra Leone,SLE,Italy,ITA,27
2020,Sierra Leone,SLE,Italy,ITA,43
2020,Sierra Leone,SLE,Rep. of Korea,KOR,6
2020,Sierra Leone,SLE,Mauritania,MRT,15
2020,Sierra Leone,SLE,Mauritania,MRT,7
2020,Sierra Leone,SLE,Mexico,MEX,7
2020,Sierra Leone,SLE,Malaysia,MYS,5
2020,Sierra Leone,SLE,Morocco,MAR,42
2020,Sierra Leone,SLE,Malta,MLT,27
2020,Sierra Leone,SLE,Netherlands,NLD,58
2020,Sierra Leone,SLE,Netherlands,NLD,17
2020,Sierra Leone,SLE,Portugal,PRT,21
2020,Sierra Leone,SLE,Spain,ESP,24
2020,Sierra Leone,SLE,Sweden,SWE,14
2020,Sierra Leone,SLE,Sweden,SWE,8
2020,Sierra Leone,SLE,Switzerland,CHE,6
2020,Sierra Leone,SLE,Tunisia,TUN,37
2020,Sierra Leone,SLE,Ukraine,UKR,5
2020,Sierra Leone,SLE,United States of America,USA,8
2020,Sierra Leone,SLE,United States of America,USA,43
2020,Sierra Leone,SLE,United States of America,USA,44
2020,Solomon Islands,SLB,Australia,AUS,22
2020,Solomon Islands,SLB,Australia,AUS,65
2020,Somalia,SOM,Egypt,EGY,111
2020,Somalia,SOM,Egypt,EGY,310
2020,Somalia,SOM,Australia,AUS,5
2020,Somalia,SOM,Australia,AUS,47
2020,Somalia,SOM,Austria,AUT,705
2020,Somalia,SOM,Belgium,BEL,603
2020,Somalia,SOM,Belgium,BEL,144
2020,Somalia,SOM,Bangladesh,BGD,8
2020,Somalia,SOM,Brazil,BRA,6
2020,Somalia,SOM,Bulgaria,BGR,5
2020,Somalia,SOM,Canada,CAN,26
2020,Somalia,SOM,Canada,CAN,5
2020,Somalia,SOM,Canada,CAN,5
2020,Somalia,SOM,China,CHN,5
2020,Somalia,SOM,China,CHN,6
2020,Somalia,SOM,Dem. Rep. of the Congo,COD,5
2020,Somalia,SOM,Cyprus,CYP,113
2020,Somalia,SOM,Denmark,DNK,89
2020,Somalia,SOM,Denmark,DNK,40
2020,Somalia,SOM,Djibouti,DJI,12
2020,Somalia,SOM,Ethiopia,ETH,5
2020,Somalia,SOM,Finland,FIN,118
2020,Somalia,SOM,Finland,FIN,347
2020,Somalia,SOM,France,FRA,905
2020,Somalia,SOM,France,FRA,2565
2020,Somalia,SOM,France,FRA,75
2020,Somalia,SOM,France,FRA,99
2020,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,35
2020,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,308
2020,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Somalia,SOM,Germany,DEU,2604
2020,Somalia,SOM,Germany,DEU,445
2020,Somalia,SOM,Ghana,GHA,5
2020,Somalia,SOM,Greece,GRC,78
2020,Somalia,SOM,Greece,GRC,1532
2020,Somalia,SOM,Greece,GRC,10
2020,Somalia,SOM,Iceland,ISL,18
2020,Somalia,SOM,Iceland,ISL,44
2020,Somalia,SOM,India,IND,9
2020,Somalia,SOM,India,IND,38
2020,Somalia,SOM,Indonesia,IDN,17
2020,Somalia,SOM,Ireland,IRL,5
2020,Somalia,SOM,Ireland,IRL,167
2020,Somalia,SOM,Italy,ITA,8
2020,Somalia,SOM,Italy,ITA,752
2020,Somalia,SOM,Kenya,KEN,1002
2020,Somalia,SOM,Kuwait,KWT,5
2020,Somalia,SOM,Libya,LBY,480
2020,Somalia,SOM,Lesotho,LSO,7
2020,Somalia,SOM,Liechtenstein,LIE,5
2020,Somalia,SOM,Luxembourg,LUX,13
2020,Somalia,SOM,Mexico,MEX,14
2020,Somalia,SOM,Malaysia,MYS,5
2020,Somalia,SOM,Malaysia,MYS,159
2020,Somalia,SOM,Malawi,MWI,7
2020,Somalia,SOM,Morocco,MAR,15
2020,Somalia,SOM,Mozambique,MOZ,402
2020,Somalia,SOM,Malta,MLT,147
2020,Somalia,SOM,Netherlands,NLD,202
2020,Somalia,SOM,Netherlands,NLD,35
2020,Somalia,SOM,Niger,NER,5
2020,Somalia,SOM,Niger,NER,13
2020,Somalia,SOM,Niger,NER,13
2020,Somalia,SOM,Norway,NOR,38
2020,Somalia,SOM,Norway,NOR,17
2020,Somalia,SOM,Norway,NOR,5
2020,Somalia,SOM,Pakistan,PAK,5
2020,Somalia,SOM,Philippines,PHL,14
2020,Somalia,SOM,Poland,POL,6
2020,Somalia,SOM,Romania,ROU,105
2020,Somalia,SOM,Romania,ROU,5
2020,Somalia,SOM,South Africa,ZAF,197
2020,Somalia,SOM,South Africa,ZAF,10
2020,Somalia,SOM,Rwanda,RWA,12
2020,Somalia,SOM,Saudi Arabia,SAU,13
2020,Somalia,SOM,Spain,ESP,53
2020,Somalia,SOM,Serbia and Kosovo: S/RES/1244 (1999),SRB,5
2020,Somalia,SOM,Sudan,SDN,52
2020,Somalia,SOM,Eswatini,SWZ,64
2020,Somalia,SOM,Sweden,SWE,419
2020,Somalia,SOM,Sweden,SWE,280
2020,Somalia,SOM,Sweden,SWE,164
2020,Somalia,SOM,Switzerland,CHE,260
2020,Somalia,SOM,Switzerland,CHE,28
2020,Somalia,SOM,Syrian Arab Rep.,SYR,14
2020,Somalia,SOM,Thailand,THA,5
2020,Somalia,SOM,Thailand,THA,5
2020,Somalia,SOM,Tunisia,TUN,6
2020,Somalia,SOM,Tunisia,TUN,17
2020,Somalia,SOM,Uganda,UGA,6658
2020,Somalia,SOM,Ukraine,UKR,18
2020,Somalia,SOM,Ukraine,UKR,29
2020,Somalia,SOM,United States of America,USA,6
2020,Somalia,SOM,United States of America,USA,60
2020,Somalia,SOM,United States of America,USA,9
2020,Somalia,SOM,Zambia,ZMB,179
2020,Spain,ESP,Belgium,BEL,5
2020,Spain,ESP,Brazil,BRA,8
2020,Spain,ESP,Finland,FIN,5
2020,Spain,ESP,Germany,DEU,6
2020,Spain,ESP,Mexico,MEX,7
2020,Spain,ESP,Peru,PER,6
2020,Spain,ESP,Sweden,SWE,5
2020,Spain,ESP,United States of America,USA,5
2020,Spain,ESP,United States of America,USA,25
2020,Spain,ESP,United States of America,USA,38
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Australia,AUS,6
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Austria,AUT,89
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Belgium,BEL,142
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Belgium,BEL,62
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Czechia,CZE,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Czechia,CZE,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Denmark,DNK,12
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Finland,FIN,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,912
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,1690
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,209
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,465
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,United Kingdom of Great Britain and Northern Ireland,GBR,16
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Germany,DEU,866
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Germany,DEU,986
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Greece,GRC,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Croatia,HRV,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Croatia,HRV,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Ireland,IRL,13
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Israel,ISR,38
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Italy,ITA,33
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Italy,ITA,135
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Liechtenstein,LIE,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Luxembourg,LUX,5
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Netherlands,NLD,124
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Netherlands,NLD,36
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Norway,NOR,14
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Norway,NOR,14
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Spain,ESP,9
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Slovenia,SVN,24
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Sweden,SWE,182
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Sweden,SWE,182
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Sweden,SWE,82
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Switzerland,CHE,93
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,Switzerland,CHE,42
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,United States of America,USA,67
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,United States of America,USA,30
2020,Serbia and Kosovo: S/RES/1244 (1999),SRB,United States of America,USA,168
2020,Viet Nam,VNM,Australia,AUS,1139
2020,Viet Nam,VNM,Australia,AUS,1165
2020,Viet Nam,VNM,Belgium,BEL,20
2020,Viet Nam,VNM,Canada,CAN,35
2020,Viet Nam,VNM,Cyprus,CYP,144
2020,Viet Nam,VNM,Cyprus,CYP,9
2020,Viet Nam,VNM,Czechia,CZE,42
2020,Viet Nam,VNM,Czechia,CZE,23
2020,Viet Nam,VNM,Denmark,DNK,9
2020,Viet Nam,VNM,France,FRA,18
2020,Viet Nam,VNM,France,FRA,21
2020,Viet Nam,VNM,France,FRA,8
2020,Viet Nam,VNM,France,FRA,6
2020,Viet Nam,VNM,United Kingdom of Great Britain and Northern Ireland,GBR,113
2020,Viet Nam,VNM,United Kingdom of Great Britain and Northern Ireland,GBR,982
2020,Viet Nam,VNM,United Kingdom of Great Britain and Northern Ireland,GBR,20
2020,Viet Nam,VNM,Germany,DEU,1112
2020,Viet Nam,VNM,Germany,DEU,67
2020,Viet Nam,VNM,Greece,GRC,5
2020,Viet Nam,VNM,Ireland,IRL,6
2020,Viet Nam,VNM,Ireland,IRL,12
2020,Viet Nam,VNM,Israel,ISR,5
2020,Viet Nam,VNM,Rep. of Korea,KOR,56
2020,Viet Nam,VNM,Latvia,LVA,5
2020,Viet Nam,VNM,Netherlands,NLD,18
2020,Viet Nam,VNM,Norway,NOR,6
2020,Viet Nam,VNM,Norway,NOR,5
2020,Viet Nam,VNM,Philippines,PHL,6
2020,Viet Nam,VNM,Poland,POL,5
2020,Viet Nam,VNM,Poland,POL,7
2020,Viet Nam,VNM,Romania,ROU,6
2020,Viet Nam,VNM,Spain,ESP,23
2020,Viet Nam,VNM,Slovakia,SVK,5
2020,Viet Nam,VNM,Sweden,SWE,25
2020,Viet Nam,VNM,Sweden,SWE,29
2020,Viet Nam,VNM,Switzerland,CHE,5
2020,Viet Nam,VNM,Thailand,THA,22
2020,Viet Nam,VNM,Thailand,THA,204
2020,Viet Nam,VNM,Thailand,THA,25
2020,Viet Nam,VNM,United States of America,USA,36
2020,Viet Nam,VNM,United States of America,USA,384
2020,Viet Nam,VNM,United States of America,USA,180
2020,South Sudan,SSD,Egypt,EGY,9
2020,South Sudan,SSD,Egypt,EGY,932
2020,South Sudan,SSD,Australia,AUS,12
2020,South Sudan,SSD,Australia,AUS,10
2020,South Sudan,SSD,Burundi,BDI,7
2020,South Sudan,SSD,Belgium,BEL,5
2020,South Sudan,SSD,Central African Rep.,CAF,5
2020,South Sudan,SSD,Ethiopia,ETH,44
2020,South Sudan,SSD,France,FRA,9
2020,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,42
2020,South Sudan,SSD,Germany,DEU,16
2020,South Sudan,SSD,Germany,DEU,5
2020,South Sudan,SSD,Greece,GRC,14
2020,South Sudan,SSD,India,IND,11
2020,South Sudan,SSD,Italy,ITA,7
2020,South Sudan,SSD,Liberia,LBR,5
2020,South Sudan,SSD,Libya,LBY,77
2020,South Sudan,SSD,Malaysia,MYS,5
2020,South Sudan,SSD,Morocco,MAR,377
2020,South Sudan,SSD,Malta,MLT,45
2020,South Sudan,SSD,Netherlands,NLD,8
2020,South Sudan,SSD,Tunisia,TUN,5
2020,South Sudan,SSD,Uganda,UGA,1679
2020,South Sudan,SSD,United States of America,USA,9
2020,South Sudan,SSD,United States of America,USA,16
2020,South Sudan,SSD,United States of America,USA,8
2020,South Sudan,SSD,Zambia,ZMB,10
2020,Stateless,XXA,Australia,AUS,23
2020,Stateless,XXA,Australia,AUS,406
2020,Stateless,XXA,Belgium,BEL,5
2020,Stateless,XXA,Bulgaria,BGR,24
2020,Stateless,XXA,Canada,CAN,34
2020,Stateless,XXA,Czechia,CZE,11
2020,Stateless,XXA,Denmark,DNK,88
2020,Stateless,XXA,Denmark,DNK,81
2020,Stateless,XXA,Finland,FIN,9
2020,Stateless,XXA,Finland,FIN,13
2020,Stateless,XXA,France,FRA,297
2020,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,35
2020,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,1168
2020,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,12
2020,Stateless,XXA,Germany,DEU,317
2020,Stateless,XXA,Germany,DEU,41
2020,Stateless,XXA,Greece,GRC,9
2020,Stateless,XXA,Greece,GRC,117
2020,Stateless,XXA,Croatia,HRV,5
2020,Stateless,XXA,Iceland,ISL,8
2020,Stateless,XXA,Netherlands,NLD,33
2020,Stateless,XXA,Netherlands,NLD,33
2020,Stateless,XXA,Norway,NOR,77
2020,Stateless,XXA,Norway,NOR,68
2020,Stateless,XXA,Poland,POL,5
2020,Stateless,XXA,Poland,POL,10
2020,Stateless,XXA,Romania,ROU,28
2020,Stateless,XXA,Romania,ROU,5
2020,Stateless,XXA,Russian Federation,RUS,28
2020,Stateless,XXA,Spain,ESP,7
2020,Stateless,XXA,Sweden,SWE,439
2020,Stateless,XXA,Sweden,SWE,228
2020,Stateless,XXA,Sweden,SWE,151
2020,Stateless,XXA,Switzerland,CHE,5
2020,Stateless,XXA,Ukraine,UKR,11
2020,Stateless,XXA,Ukraine,UKR,6
2020,Saint Kitts and Nevis,KNA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Sudan,SDN,Algeria,DZA,12
2020,Sudan,SDN,Egypt,EGY,2134
2020,Sudan,SDN,Egypt,EGY,2331
2020,Sudan,SDN,Egypt,EGY,72
2020,Sudan,SDN,Australia,AUS,39
2020,Sudan,SDN,Australia,AUS,56
2020,Sudan,SDN,Austria,AUT,12
2020,Sudan,SDN,Belgium,BEL,52
2020,Sudan,SDN,Belgium,BEL,14
2020,Sudan,SDN,Benin,BEN,7
2020,Sudan,SDN,Brazil,BRA,15
2020,Sudan,SDN,Canada,CAN,172
2020,Sudan,SDN,Chad,TCD,82
2020,Sudan,SDN,Cameroon,CMR,5
2020,Sudan,SDN,Denmark,DNK,7
2020,Sudan,SDN,Denmark,DNK,5
2020,Sudan,SDN,Ethiopia,ETH,52
2020,Sudan,SDN,Finland,FIN,8
2020,Sudan,SDN,France,FRA,580
2020,Sudan,SDN,France,FRA,1260
2020,Sudan,SDN,France,FRA,112
2020,Sudan,SDN,France,FRA,209
2020,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,39
2020,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,2153
2020,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,12
2020,Sudan,SDN,Germany,DEU,239
2020,Sudan,SDN,Germany,DEU,86
2020,Sudan,SDN,Ghana,GHA,5
2020,Sudan,SDN,Greece,GRC,21
2020,Sudan,SDN,Greece,GRC,49
2020,Sudan,SDN,India,IND,26
2020,Sudan,SDN,Indonesia,IDN,7
2020,Sudan,SDN,Ireland,IRL,15
2020,Sudan,SDN,Iraq,IRQ,28
2020,Sudan,SDN,Israel,ISR,13
2020,Sudan,SDN,Italy,ITA,5
2020,Sudan,SDN,Italy,ITA,298
2020,Sudan,SDN,Jordan,JOR,10
2020,Sudan,SDN,Jordan,JOR,18
2020,Sudan,SDN,Kenya,KEN,256
2020,Sudan,SDN,Rep. of Korea,KOR,15
2020,Sudan,SDN,Libya,LBY,3985
2020,Sudan,SDN,Lebanon,LBN,108
2020,Sudan,SDN,Lebanon,LBN,420
2020,Sudan,SDN,Luxembourg,LUX,6
2020,Sudan,SDN,Luxembourg,LUX,15
2020,Sudan,SDN,Mauritania,MRT,5
2020,Sudan,SDN,Mexico,MEX,6
2020,Sudan,SDN,Malaysia,MYS,11
2020,Sudan,SDN,Morocco,MAR,36
2020,Sudan,SDN,Malta,MLT,444
2020,Sudan,SDN,Netherlands,NLD,157
2020,Sudan,SDN,Netherlands,NLD,9
2020,Sudan,SDN,Niger,NER,16
2020,Sudan,SDN,Niger,NER,302
2020,Sudan,SDN,Niger,NER,93
2020,Sudan,SDN,Nigeria,NGA,5
2020,Sudan,SDN,Norway,NOR,14
2020,Sudan,SDN,Norway,NOR,10
2020,Sudan,SDN,New Zealand,NZL,5
2020,Sudan,SDN,Philippines,PHL,7
2020,Sudan,SDN,Portugal,PRT,7
2020,Sudan,SDN,Romania,ROU,6
2020,Sudan,SDN,Russian Federation,RUS,8
2020,Sudan,SDN,Russian Federation,RUS,8
2020,Sudan,SDN,Rwanda,RWA,92
2020,Sudan,SDN,Spain,ESP,20
2020,Sudan,SDN,Slovenia,SVN,11
2020,Sudan,SDN,Sweden,SWE,94
2020,Sudan,SDN,Sweden,SWE,82
2020,Sudan,SDN,Sweden,SWE,8
2020,Sudan,SDN,Switzerland,CHE,39
2020,Sudan,SDN,Switzerland,CHE,5
2020,Sudan,SDN,Syrian Arab Rep.,SYR,6
2020,Sudan,SDN,United Rep. of Tanzania,TZA,8
2020,Sudan,SDN,Tunisia,TUN,30
2020,Sudan,SDN,Uganda,UGA,150
2020,Sudan,SDN,Ukraine,UKR,6
2020,Sudan,SDN,United States of America,USA,49
2020,Sudan,SDN,United States of America,USA,50
2020,Sudan,SDN,United States of America,USA,62
2020,Suriname,SUR,Belgium,BEL,36
2020,Suriname,SUR,Belgium,BEL,8
2020,Suriname,SUR,Brazil,BRA,5
2020,Suriname,SUR,France,FRA,5
2020,Suriname,SUR,France,FRA,24
2020,Suriname,SUR,Netherlands,NLD,17
2020,Suriname,SUR,United States of America,USA,5
2020,Slovakia,SVK,United Kingdom of Great Britain and Northern Ireland,GBR,6
2020,Slovakia,SVK,Switzerland,CHE,5
2020,Slovakia,SVK,United States of America,USA,5
2020,Eswatini,SWZ,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Eswatini,SWZ,Ireland,IRL,5
2020,Eswatini,SWZ,Ireland,IRL,5
2020,Eswatini,SWZ,South Africa,ZAF,5
2020,Eswatini,SWZ,Sweden,SWE,5
2020,Syrian Arab Rep.,SYR,Albania,ALB,7
2020,Syrian Arab Rep.,SYR,Algeria,DZA,336
2020,Syrian Arab Rep.,SYR,Angola,AGO,5
2020,Syrian Arab Rep.,SYR,Argentina,ARG,17
2020,Syrian Arab Rep.,SYR,Armenia,ARM,24
2020,Syrian Arab Rep.,SYR,Australia,AUS,5
2020,Syrian Arab Rep.,SYR,Australia,AUS,42
2020,Syrian Arab Rep.,SYR,Austria,AUT,5121
2020,Syrian Arab Rep.,SYR,Azerbaijan,AZE,13
2020,Syrian Arab Rep.,SYR,Belgium,BEL,1489
2020,Syrian Arab Rep.,SYR,Belgium,BEL,236
2020,Syrian Arab Rep.,SYR,Belarus,BLR,17
2020,Syrian Arab Rep.,SYR,Brazil,BRA,33
2020,Syrian Arab Rep.,SYR,Bosnia and Herzegovina,BIH,10
2020,Syrian Arab Rep.,SYR,Bulgaria,BGR,1089
2020,Syrian Arab Rep.,SYR,Canada,CAN,65
2020,Syrian Arab Rep.,SYR,Cyprus,CYP,1811
2020,Syrian Arab Rep.,SYR,Czechia,CZE,22
2020,Syrian Arab Rep.,SYR,Denmark,DNK,37
2020,Syrian Arab Rep.,SYR,Denmark,DNK,342
2020,Syrian Arab Rep.,SYR,Ecuador,ECU,9
2020,Syrian Arab Rep.,SYR,Estonia,EST,6
2020,Syrian Arab Rep.,SYR,Ethiopia,ETH,19
2020,Syrian Arab Rep.,SYR,Finland,FIN,83
2020,Syrian Arab Rep.,SYR,France,FRA,632
2020,Syrian Arab Rep.,SYR,France,FRA,2180
2020,Syrian Arab Rep.,SYR,France,FRA,27
2020,Syrian Arab Rep.,SYR,France,FRA,60
2020,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,18
2020,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,1746
2020,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,27
2020,Syrian Arab Rep.,SYR,Georgia,GEO,20
2020,Syrian Arab Rep.,SYR,Germany,DEU,36433
2020,Syrian Arab Rep.,SYR,Germany,DEU,4137
2020,Syrian Arab Rep.,SYR,Ghana,GHA,17
2020,Syrian Arab Rep.,SYR,Greece,GRC,1956
2020,Syrian Arab Rep.,SYR,Greece,GRC,7418
2020,Syrian Arab Rep.,SYR,Greece,GRC,350
2020,Syrian Arab Rep.,SYR,Guinea,GIN,17
2020,Syrian Arab Rep.,SYR,Croatia,HRV,63
2020,Syrian Arab Rep.,SYR,Croatia,HRV,5
2020,Syrian Arab Rep.,SYR,Hungary,HUN,9
2020,Syrian Arab Rep.,SYR,Iceland,ISL,10
2020,Syrian Arab Rep.,SYR,Iceland,ISL,60
2020,Syrian Arab Rep.,SYR,Cote d'Ivoire,CIV,8
2020,Syrian Arab Rep.,SYR,India,IND,33
2020,Syrian Arab Rep.,SYR,Indonesia,IDN,5
2020,Syrian Arab Rep.,SYR,Ireland,IRL,6
2020,Syrian Arab Rep.,SYR,Ireland,IRL,45
2020,Syrian Arab Rep.,SYR,Italy,ITA,62
2020,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,8
2020,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,19
2020,Syrian Arab Rep.,SYR,Kuwait,KWT,22
2020,Syrian Arab Rep.,SYR,Liberia,LBR,15
2020,Syrian Arab Rep.,SYR,Libya,LBY,2245
2020,Syrian Arab Rep.,SYR,Lithuania,LTU,9
2020,Syrian Arab Rep.,SYR,Luxembourg,LUX,305
2020,Syrian Arab Rep.,SYR,Latvia,LVA,12
2020,Syrian Arab Rep.,SYR,Mauritania,MRT,50
2020,Syrian Arab Rep.,SYR,North Macedonia,MKD,23
2020,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,5
2020,Syrian Arab Rep.,SYR,Mexico,MEX,7
2020,Syrian Arab Rep.,SYR,Mali,MLI,21
2020,Syrian Arab Rep.,SYR,Malaysia,MYS,102
2020,Syrian Arab Rep.,SYR,Montenegro,MNE,10
2020,Syrian Arab Rep.,SYR,Malta,MLT,133
2020,Syrian Arab Rep.,SYR,Netherlands,NLD,4022
2020,Syrian Arab Rep.,SYR,Netherlands,NLD,132
2020,Syrian Arab Rep.,SYR,Niger,NER,5
2020,Syrian Arab Rep.,SYR,Nigeria,NGA,137
2020,Syrian Arab Rep.,SYR,Norway,NOR,36
2020,Syrian Arab Rep.,SYR,Norway,NOR,536
2020,Syrian Arab Rep.,SYR,Paraguay,PRY,6
2020,Syrian Arab Rep.,SYR,Philippines,PHL,13
2020,Syrian Arab Rep.,SYR,Poland,POL,5
2020,Syrian Arab Rep.,SYR,Poland,POL,38
2020,Syrian Arab Rep.,SYR,Portugal,PRT,5
2020,Syrian Arab Rep.,SYR,Romania,ROU,1459
2020,Syrian Arab Rep.,SYR,Romania,ROU,5
2020,Syrian Arab Rep.,SYR,Russian Federation,RUS,24
2020,Syrian Arab Rep.,SYR,Russian Federation,RUS,194
2020,Syrian Arab Rep.,SYR,Saudi Arabia,SAU,877
2020,Syrian Arab Rep.,SYR,Somalia,SOM,12
2020,Syrian Arab Rep.,SYR,Spain,ESP,400
2020,Syrian Arab Rep.,SYR,Serbia and Kosovo: S/RES/1244 (1999),SRB,670
2020,Syrian Arab Rep.,SYR,Slovakia,SVK,38
2020,Syrian Arab Rep.,SYR,Slovakia,SVK,5
2020,Syrian Arab Rep.,SYR,Slovenia,SVN,56
2020,Syrian Arab Rep.,SYR,Slovenia,SVN,5
2020,Syrian Arab Rep.,SYR,Sweden,SWE,647
2020,Syrian Arab Rep.,SYR,Sweden,SWE,1071
2020,Syrian Arab Rep.,SYR,Sweden,SWE,138
2020,Syrian Arab Rep.,SYR,Switzerland,CHE,756
2020,Syrian Arab Rep.,SYR,Switzerland,CHE,148
2020,Syrian Arab Rep.,SYR,United Rep. of Tanzania,TZA,5
2020,Syrian Arab Rep.,SYR,Thailand,THA,11
2020,Syrian Arab Rep.,SYR,Togo,TGO,6
2020,Syrian Arab Rep.,SYR,Trinidad and Tobago,TTO,8
2020,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,74
2020,Syrian Arab Rep.,SYR,Uganda,UGA,8
2020,Syrian Arab Rep.,SYR,Ukraine,UKR,28
2020,Syrian Arab Rep.,SYR,Ukraine,UKR,74
2020,Syrian Arab Rep.,SYR,Uruguay,URY,5
2020,Syrian Arab Rep.,SYR,United States of America,USA,153
2020,Syrian Arab Rep.,SYR,United States of America,USA,26
2020,Syrian Arab Rep.,SYR,United States of America,USA,86
2020,Syrian Arab Rep.,SYR,Venezuela (Bolivarian Republic of),VEN,29
2020,Syrian Arab Rep.,SYR,Yemen,YEM,12
2020,Syrian Arab Rep.,SYR,Zambia,ZMB,5
2020,United Rep. of Tanzania,TZA,Australia,AUS,5
2020,United Rep. of Tanzania,TZA,Belgium,BEL,10
2020,United Rep. of Tanzania,TZA,Belgium,BEL,6
2020,United Rep. of Tanzania,TZA,Brazil,BRA,5
2020,United Rep. of Tanzania,TZA,Canada,CAN,28
2020,United Rep. of Tanzania,TZA,Finland,FIN,5
2020,United Rep. of Tanzania,TZA,France,FRA,5
2020,United Rep. of Tanzania,TZA,United Kingdom of Great Britain and Northern Ireland,GBR,12
2020,United Rep. of Tanzania,TZA,United Kingdom of Great Britain and Northern Ireland,GBR,32
2020,United Rep. of Tanzania,TZA,Germany,DEU,45
2020,United Rep. of Tanzania,TZA,Germany,DEU,11
2020,United Rep. of Tanzania,TZA,Indonesia,IDN,5
2020,United Rep. of Tanzania,TZA,Ireland,IRL,5
2020,United Rep. of Tanzania,TZA,Italy,ITA,7
2020,United Rep. of Tanzania,TZA,Kenya,KEN,21
2020,United Rep. of Tanzania,TZA,Netherlands,NLD,17
2020,United Rep. of Tanzania,TZA,Norway,NOR,5
2020,United Rep. of Tanzania,TZA,Poland,POL,5
2020,United Rep. of Tanzania,TZA,South Africa,ZAF,6
2020,United Rep. of Tanzania,TZA,Sweden,SWE,47
2020,United Rep. of Tanzania,TZA,Sweden,SWE,38
2020,United Rep. of Tanzania,TZA,Sweden,SWE,6
2020,United Rep. of Tanzania,TZA,United States of America,USA,9
2020,United Rep. of Tanzania,TZA,United States of America,USA,57
2020,Thailand,THA,Australia,AUS,812
2020,Thailand,THA,Australia,AUS,636
2020,Thailand,THA,Brazil,BRA,6
2020,Thailand,THA,Denmark,DNK,6
2020,Thailand,THA,France,FRA,12
2020,Thailand,THA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Thailand,THA,United Kingdom of Great Britain and Northern Ireland,GBR,40
